province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
海南,2025,综合,本科批,480,329.0,329,62,65843,65782-65843
海南,2025,综合,本科批,480,328.0,328,36,65879,65844-65879
海南,2025,综合,本科批,480,327.0,327,39,65918,65880-65918
海南,2025,综合,本科批,480,326.0,326,50,65968,65919-65968
海南,2025,综合,本科批,480,325.0,325,38,66006,65969-66006
海南,2025,综合,本科批,480,324.0,324,41,66047,66007-66047
海南,2025,综合,本科批,480,323.0,323,42,66089,66048-66089
海南,2025,综合,本科批,480,322.0,322,39,66128,66090-66128
海南,2025,综合,本科批,480,321.0,321,33,66161,66129-66161
海南,2025,综合,本科批,480,320.0,320,36,66197,66162-66197
海南,2025,综合,本科批,480,319.0,319,35,66232,66198-66232
海南,2025,综合,本科批,480,318.0,318,34,66266,66233-66266
海南,2025,综合,本科批,480,317.0,317,28,66294,66267-66294
海南,2025,综合,本科批,480,316.0,316,33,66327,66295-66327
海南,2025,综合,本科批,480,315.0,315,38,66365,66328-66365
海南,2025,综合,本科批,480,314.0,314,32,66397,66366-66397
海南,2025,综合,本科批,480,313.0,313,29,66426,66398-66426
海南,2025,综合,本科批,480,312.0,312,34,66460,66427-66460
海南,2025,综合,本科批,480,311.0,311,28,66488,66461-66488
海南,2025,综合,本科批,480,310.0,310,32,66520,66489-66520
海南,2025,综合,本科批,480,309.0,309,30,66550,66521-66550
海南,2025,综合,本科批,480,308.0,308,26,66576,66551-66576
海南,2025,综合,本科批,480,307.0,307,32,66608,66577-66608
海南,2025,综合,本科批,480,306.0,306,22,66630,66609-66630
海南,2025,综合,本科批,480,305.0,305,31,66661,66631-66661
海南,2025,综合,本科批,480,304.0,304,27,66688,66662-66688
海南,2025,综合,本科批,480,303.0,303,26,66714,66689-66714
海南,2025,综合,本科批,480,302.0,302,14,66728,66715-66728
海南,2025,综合,本科批,480,301.0,301,24,66752,66729-66752
海南,2025,综合,本科批,480,300.0,300,23,66775,66753-66775
海南,2025,综合,本科批,480,299.0,299,17,66792,66776-66792
海南,2025,综合,本科批,480,298.0,298,20,66812,66793-66812
海南,2025,综合,本科批,480,297.0,297,23,66835,66813-66835
海南,2025,综合,本科批,480,296.0,296,18,66853,66836-66853
海南,2025,综合,本科批,480,295.0,295,21,66874,66854-66874
海南,2025,综合,本科批,480,294.0,294,17,66891,66875-66891
海南,2025,综合,本科批,480,293.0,293,19,66910,66892-66910
海南,2025,综合,本科批,480,292.0,292,17,66927,66911-66927
海南,2025,综合,本科批,480,291.0,291,18,66945,66928-66945
海南,2025,综合,本科批,480,290.0,290,18,66963,66946-66963
海南,2025,综合,本科批,480,289.0,289,13,66976,66964-66976
海南,2025,综合,本科批,480,288.0,288,24,67000,66977-67000
海南,2025,综合,本科批,480,287.0,287,22,67022,67001-67022
海南,2025,综合,本科批,480,286.0,286,7,67029,67023-67029
海南,2025,综合,本科批,480,285.0,285,20,67049,67030-67049
海南,2025,综合,本科批,480,284.0,284,11,67060,67050-67060
海南,2025,综合,本科批,480,283.0,283,15,67075,67061-67075
海南,2025,综合,本科批,480,282.0,282,8,67083,67076-67083
海南,2025,综合,本科批,480,281.0,281,14,67097,67084-67097
海南,2025,综合,本科批,480,280.0,280,12,67109,67098-67109
海南,2025,综合,本科批,480,279.0,279,14,67123,67110-67123
海南,2025,综合,本科批,480,278.0,278,10,67133,67124-67133
海南,2025,综合,本科批,480,277.0,277,10,67143,67134-67143
海南,2025,综合,本科批,480,276.0,276,14,67157,67144-67157
海南,2025,综合,本科批,480,275.0,275,7,67164,67158-67164
海南,2025,综合,本科批,480,274.0,274,5,67169,67165-67169
海南,2025,综合,本科批,480,273.0,273,7,67176,67170-67176
海南,2025,综合,本科批,480,272.0,272,13,67189,67177-67189
海南,2025,综合,本科批,480,271.0,271,11,67200,67190-67200
海南,2025,综合,本科批,480,270.0,270,13,67213,67201-67213
海南,2025,综合,本科批,480,269.0,269,9,67222,67214-67222
海南,2025,综合,本科批,480,268.0,268,17,67239,67223-67239
海南,2025,综合,本科批,480,267.0,267,8,67247,67240-67247
海南,2025,综合,本科批,480,266.0,266,11,67258,67248-67258
海南,2025,综合,本科批,480,265.0,265,10,67268,67259-67268
海南,2025,综合,本科批,480,264.0,264,7,67275,67269-67275
海南,2025,综合,本科批,480,263.0,263,10,67285,67276-67285
海南,2025,综合,本科批,480,262.0,262,10,67295,67286-67295
海南,2025,综合,本科批,480,261.0,261,6,67301,67296-67301
海南,2025,综合,本科批,480,260.0,260,10,67311,67302-67311
海南,2025,综合,本科批,480,259.0,259,6,67317,67312-67317
海南,2025,综合,本科批,480,258.0,258,6,67323,67318-67323
海南,2025,综合,本科批,480,257.0,257,4,67327,67324-67327
海南,2025,综合,本科批,480,256.0,256,6,67333,67328-67333
海南,2025,综合,本科批,480,255.0,255,5,67338,67334-67338
海南,2025,综合,本科批,480,254.0,254,7,67345,67339-67345
海南,2025,综合,本科批,480,253.0,253,5,67350,67346-67350
海南,2025,综合,本科批,480,252.0,252,6,67356,67351-67356
海南,2025,综合,本科批,480,251.0,251,11,67367,67357-67367
海南,2025,综合,本科批,480,250.0,250,8,67375,67368-67375
海南,2025,综合,本科批,480,249.0,249,10,67385,67376-67385
海南,2025,综合,本科批,480,248.0,248,10,67395,67386-67395
海南,2025,综合,本科批,480,247.0,247,8,67403,67396-67403
海南,2025,综合,本科批,480,246.0,246,5,67408,67404-67408
