province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
安徽,2025,物理类,本科批,461,532.0,532,1247,91376,90130-91376
安徽,2025,物理类,本科批,461,531.0,531,1188,92564,91377-92564
安徽,2025,物理类,本科批,461,530.0,530,1265,93829,92565-93829
安徽,2025,物理类,本科批,461,529.0,529,1237,95066,93830-95066
安徽,2025,物理类,本科批,461,528.0,528,1267,96333,95067-96333
安徽,2025,物理类,本科批,461,527.0,527,1343,97676,96334-97676
安徽,2025,物理类,本科批,461,526.0,526,1237,98913,97677-98913
安徽,2025,物理类,本科批,461,525.0,525,1242,100155,98914-100155
安徽,2025,物理类,本科批,461,524.0,524,1322,101477,100156-101477
安徽,2025,物理类,本科批,461,523.0,523,1314,102791,101478-102791
安徽,2025,物理类,本科批,461,522.0,522,1274,104065,102792-104065
安徽,2025,物理类,本科批,461,521.0,521,1314,105379,104066-105379
安徽,2025,物理类,本科批,461,520.0,520,1317,106696,105380-106696
安徽,2025,物理类,本科批,461,519.0,519,1340,108036,106697-108036
安徽,2025,物理类,本科批,461,518.0,518,1391,109427,108037-109427
安徽,2025,物理类,本科批,461,517.0,517,1344,110771,109428-110771
安徽,2025,物理类,本科批,461,516.0,516,1369,112140,110772-112140
安徽,2025,物理类,本科批,461,515.0,515,1405,113545,112141-113545
安徽,2025,物理类,本科批,461,514.0,514,1383,114928,113546-114928
安徽,2025,物理类,本科批,461,513.0,513,1425,116353,114929-116353
安徽,2025,物理类,本科批,461,512.0,512,1390,117743,116354-117743
安徽,2025,物理类,本科批,461,511.0,511,1367,119110,117744-119110
安徽,2025,物理类,本科批,461,510.0,510,1365,120475,119111-120475
安徽,2025,物理类,本科批,461,509.0,509,1363,121838,120476-121838
安徽,2025,物理类,本科批,461,508.0,508,1499,123337,121839-123337
安徽,2025,物理类,本科批,461,507.0,507,1492,124829,123338-124829
安徽,2025,物理类,本科批,461,506.0,506,1473,126302,124830-126302
安徽,2025,物理类,本科批,461,505.0,505,1450,127752,126303-127752
安徽,2025,物理类,本科批,461,504.0,504,1430,129182,127753-129182
安徽,2025,物理类,本科批,461,503.0,503,1450,130632,129183-130632
安徽,2025,物理类,本科批,461,502.0,502,1487,132119,130633-132119
安徽,2025,物理类,本科批,461,501.0,501,1456,133575,132120-133575
安徽,2025,物理类,本科批,461,500.0,500,1475,135050,133576-135050
安徽,2025,物理类,本科批,461,499.0,499,1456,136506,135051-136506
安徽,2025,物理类,本科批,461,498.0,498,1392,137898,136507-137898
安徽,2025,物理类,本科批,461,497.0,497,1571,139469,137899-139469
安徽,2025,物理类,本科批,461,496.0,496,1516,140985,139470-140985
安徽,2025,物理类,本科批,461,495.0,495,1441,142426,140986-142426
安徽,2025,物理类,本科批,461,494.0,494,1511,143937,142427-143937
安徽,2025,物理类,本科批,461,493.0,493,1489,145426,143938-145426
安徽,2025,物理类,本科批,461,492.0,492,1477,146903,145427-146903
安徽,2025,物理类,本科批,461,491.0,491,1452,148355,146904-148355
安徽,2025,物理类,本科批,461,490.0,490,1461,149816,148356-149816
安徽,2025,物理类,本科批,461,489.0,489,1542,151358,149817-151358
安徽,2025,物理类,本科批,461,488.0,488,1488,152846,151359-152846
安徽,2025,物理类,本科批,461,487.0,487,1423,154269,152847-154269
安徽,2025,物理类,本科批,461,486.0,486,1538,155807,154270-155807
安徽,2025,物理类,本科批,461,485.0,485,1469,157276,155808-157276
安徽,2025,物理类,本科批,461,484.0,484,1522,158798,157277-158798
安徽,2025,物理类,本科批,461,483.0,483,1474,160272,158799-160272
安徽,2025,物理类,本科批,461,482.0,482,1461,161733,160273-161733
安徽,2025,物理类,本科批,461,481.0,481,1468,163201,161734-163201
安徽,2025,物理类,本科批,461,480.0,480,1446,164647,163202-164647
安徽,2025,物理类,本科批,461,479.0,479,1405,166052,164648-166052
安徽,2025,物理类,本科批,461,478.0,478,1414,167466,166053-167466
安徽,2025,物理类,本科批,461,477.0,477,1405,168871,167467-168871
安徽,2025,物理类,本科批,461,476.0,476,1429,170300,168872-170300
安徽,2025,物理类,本科批,461,475.0,475,1478,171778,170301-171778
安徽,2025,物理类,本科批,461,474.0,474,1477,173255,171779-173255
安徽,2025,物理类,本科批,461,473.0,473,1411,174666,173256-174666
安徽,2025,物理类,本科批,461,472.0,472,1516,176182,174667-176182
安徽,2025,物理类,本科批,461,471.0,471,1415,177597,176183-177597
安徽,2025,物理类,本科批,461,470.0,470,1435,179032,177598-179032
安徽,2025,物理类,本科批,461,469.0,469,1410,180442,179033-180442
安徽,2025,物理类,本科批,461,468.0,468,1354,181796,180443-181796
安徽,2025,物理类,本科批,461,467.0,467,1411,183207,181797-183207
