province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
重庆,2025,物理类,本科批,425,506.0,506,673,58277,57605-58277
重庆,2025,物理类,本科批,425,505.0,505,652,58929,58278-58929
重庆,2025,物理类,本科批,425,504.0,504,599,59528,58930-59528
重庆,2025,物理类,本科批,425,503.0,503,674,60202,59529-60202
重庆,2025,物理类,本科批,425,502.0,502,632,60834,60203-60834
重庆,2025,物理类,本科批,425,501.0,501,597,61431,60835-61431
重庆,2025,物理类,本科批,425,500.0,500,647,62078,61432-62078
重庆,2025,物理类,本科批,425,499.0,499,597,62675,62079-62675
重庆,2025,物理类,本科批,425,498.0,498,648,63323,62676-63323
重庆,2025,物理类,本科批,425,497.0,497,623,63946,63324-63946
重庆,2025,物理类,本科批,425,496.0,496,590,64536,63947-64536
重庆,2025,物理类,本科批,425,495.0,495,583,65119,64537-65119
重庆,2025,物理类,本科批,425,494.0,494,653,65772,65120-65772
重庆,2025,物理类,本科批,425,493.0,493,636,66408,65773-66408
重庆,2025,物理类,本科批,425,492.0,492,634,67042,66409-67042
重庆,2025,物理类,本科批,425,491.0,491,652,67694,67043-67694
重庆,2025,物理类,本科批,425,490.0,490,617,68311,67695-68311
重庆,2025,物理类,本科批,425,489.0,489,653,68964,68312-68964
重庆,2025,物理类,本科批,425,488.0,488,607,69571,68965-69571
重庆,2025,物理类,本科批,425,487.0,487,632,70203,69572-70203
重庆,2025,物理类,本科批,425,486.0,486,577,70780,70204-70780
重庆,2025,物理类,本科批,425,485.0,485,645,71425,70781-71425
重庆,2025,物理类,本科批,425,484.0,484,615,72040,71426-72040
重庆,2025,物理类,本科批,425,483.0,483,585,72625,72041-72625
重庆,2025,物理类,本科批,425,482.0,482,599,73224,72626-73224
重庆,2025,物理类,本科批,425,481.0,481,636,73860,73225-73860
重庆,2025,物理类,本科批,425,480.0,480,579,74439,73861-74439
重庆,2025,物理类,本科批,425,479.0,479,567,75006,74440-75006
重庆,2025,物理类,本科批,425,478.0,478,568,75574,75007-75574
重庆,2025,物理类,本科批,425,477.0,477,587,76161,75575-76161
重庆,2025,物理类,本科批,425,476.0,476,625,76786,76162-76786
重庆,2025,物理类,本科批,425,475.0,475,618,77404,76787-77404
重庆,2025,物理类,本科批,425,474.0,474,599,78003,77405-78003
重庆,2025,物理类,本科批,425,473.0,473,584,78587,78004-78587
重庆,2025,物理类,本科批,425,472.0,472,602,79189,78588-79189
重庆,2025,物理类,本科批,425,471.0,471,556,79745,79190-79745
重庆,2025,物理类,本科批,425,470.0,470,593,80338,79746-80338
重庆,2025,物理类,本科批,425,469.0,469,568,80906,80339-80906
重庆,2025,物理类,本科批,425,468.0,468,595,81501,80907-81501
重庆,2025,物理类,本科批,425,467.0,467,601,82102,81502-82102
重庆,2025,物理类,本科批,425,466.0,466,558,82660,82103-82660
重庆,2025,物理类,本科批,425,465.0,465,560,83220,82661-83220
重庆,2025,物理类,本科批,425,464.0,464,518,83738,83221-83738
重庆,2025,物理类,本科批,425,463.0,463,512,84250,83739-84250
重庆,2025,物理类,本科批,425,462.0,462,581,84831,84251-84831
重庆,2025,物理类,本科批,425,461.0,461,517,85348,84832-85348
重庆,2025,物理类,本科批,425,460.0,460,549,85897,85349-85897
重庆,2025,物理类,本科批,425,459.0,459,580,86477,85898-86477
重庆,2025,物理类,本科批,425,458.0,458,555,87032,86478-87032
重庆,2025,物理类,本科批,425,457.0,457,546,87578,87033-87578
重庆,2025,物理类,本科批,425,456.0,456,526,88104,87579-88104
重庆,2025,物理类,本科批,425,455.0,455,516,88620,88105-88620
重庆,2025,物理类,本科批,425,454.0,454,541,89161,88621-89161
重庆,2025,物理类,本科批,425,453.0,453,517,89678,89162-89678
重庆,2025,物理类,本科批,425,452.0,452,523,90201,89679-90201
重庆,2025,物理类,本科批,425,451.0,451,538,90739,90202-90739
重庆,2025,物理类,本科批,425,450.0,450,522,91261,90740-91261
重庆,2025,物理类,本科批,425,449.0,449,519,91780,91262-91780
重庆,2025,物理类,本科批,425,448.0,448,521,92301,91781-92301
重庆,2025,物理类,本科批,425,447.0,447,491,92792,92302-92792
