province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
浙江,2025,综合,普通类二段,268,445.0,445,783,226282,225500-226282
浙江,2025,综合,普通类二段,268,444.0,444,760,227042,226283-227042
浙江,2025,综合,普通类二段,268,443.0,443,770,227812,227043-227812
浙江,2025,综合,普通类二段,268,442.0,442,774,228586,227813-228586
浙江,2025,综合,普通类二段,268,441.0,441,727,229313,228587-229313
浙江,2025,综合,普通类二段,268,440.0,440,690,230003,229314-230003
浙江,2025,综合,普通类二段,268,439.0,439,720,230723,230004-230723
浙江,2025,综合,普通类二段,268,438.0,438,741,231464,230724-231464
浙江,2025,综合,普通类二段,268,437.0,437,708,232172,231465-232172
浙江,2025,综合,普通类二段,268,436.0,436,694,232866,232173-232866
浙江,2025,综合,普通类二段,268,435.0,435,687,233553,232867-233553
浙江,2025,综合,普通类二段,268,434.0,434,701,234254,233554-234254
浙江,2025,综合,普通类二段,268,433.0,433,719,234973,234255-234973
浙江,2025,综合,普通类二段,268,432.0,432,645,235618,234974-235618
浙江,2025,综合,普通类二段,268,431.0,431,712,236330,235619-236330
浙江,2025,综合,普通类二段,268,430.0,430,693,237023,236331-237023
浙江,2025,综合,普通类二段,268,429.0,429,706,237729,237024-237729
浙江,2025,综合,普通类二段,268,428.0,428,644,238373,237730-238373
浙江,2025,综合,普通类二段,268,427.0,427,643,239016,238374-239016
浙江,2025,综合,普通类二段,268,426.0,426,671,239687,239017-239687
浙江,2025,综合,普通类二段,268,425.0,425,663,240350,239688-240350
浙江,2025,综合,普通类二段,268,424.0,424,616,240966,240351-240966
浙江,2025,综合,普通类二段,268,423.0,423,612,241578,240967-241578
浙江,2025,综合,普通类二段,268,422.0,422,618,242196,241579-242196
浙江,2025,综合,普通类二段,268,421.0,421,614,242810,242197-242810
浙江,2025,综合,普通类二段,268,420.0,420,648,243458,242811-243458
浙江,2025,综合,普通类二段,268,419.0,419,648,244106,243459-244106
浙江,2025,综合,普通类二段,268,418.0,418,564,244670,244107-244670
浙江,2025,综合,普通类二段,268,417.0,417,587,245257,244671-245257
浙江,2025,综合,普通类二段,268,416.0,416,571,245828,245258-245828
浙江,2025,综合,普通类二段,268,415.0,415,533,246361,245829-246361
